product_id,category,brand,product_name,ingredients
134,에센스/세럼/앰플,SVR,[비타민C/생기 항산화 관리]SVR 안티 오엑스 C 앰플 30ml,"정제수, 3-O-에틸아스코빅애씨드, 프로필렌글라이콜, 변성알코올, 글리세린, 프로판다이올, 에톡시다이글라이콜, 펜틸렌글라이콜, 다이글리세린, 자일리틸글루코사이드, 안하이드로자일리톨, 트레할로오스, 우레아, 자일리톨, 카프릴릴글라이콜, 1,2-헥산다이올, 에보디아열매추출물, 메틸다이아이소프로필프로피온아마이드, 세린, 하이드록시에틸셀룰로오스, 시트릭애씨드, 소듐시트레이트, 소듐하이알루로네이트, 알진, 다이소듐포스페이트, 글리세릴폴리아크릴레이트, 풀루란, 포타슘포스페이트, 향료"
135,에센스/세럼/앰플,코스알엑스,[NCT마크 PICK/흔적케어] 코스알엑스 더 알파 - 알부틴 세럼 50ml (펩타이드세럼 30ml증정),"정제수, 프로판다이올, 글리세린, 나이아신아마이드, 트라넥사믹애씨드, 아세틸글루코사민, 알파-알부틴(2%), 1,2-헥산다이올, 다이메티콘, 다이메틸아이소소바이드, 다이에톡시에틸석시네이트, 부틸렌글라이콜, 시트릭애씨드, 에탄올, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드레시틴, 잔탄검, 소듐메타바이설파이트, 다이소듐이디티에이, 에틸헥실글리세린, 덱스트린, 카카오추출물, 소듐시트레이트, 마데카소사이드, 소듐메틸스테아로일타우레이트, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 페룰릭애씨드, 스페인감초뿌리추출물, 판테놀, 알지닌, 메틸트라이메티콘, 알란토인, 글루타티온, 소듐아세틸레이티드하이알루로네이트"
136,에센스/세럼/앰플,나인위시스,[밀착수분핏 화잘먹앰플] 나인위시스 하이드라 수분 앰플 나노 플러스 50ml,"코코넛워터, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 정제수, 베타인, 카보머, 알지닌, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 에틸헥실글리세린, 드럼스틱씨추출물, 다이소듐이디티에이, 다이포타슘글리시리제이트, 풀루란, 프룩토올리고사카라이드, 소듐하이알루로네이트, 베타-글루칸, 말토덱스트린, 하이드롤라이즈드소듐하이알루로네이트, 매스틱검, 글리세릴글루코사이드, 글라이신, 글루타믹애씨드, 류신, 메티오닌, 발린, 세린, 아스파틱애씨드, 아이소류신, 알라닌, 오르니틴, 타우린, 페닐알라닌, 프롤린, 히스티딘, 병풀추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 락토바실러스발효물, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트"
137,에센스/세럼/앰플,아누아,[화해1위] 아누아 피디알엔 히알루론산 캡슐 100 세럼 1ml*10ea,"하이드롤라이즈드하이알루로닉애씨드(29,049ppm), 나이아신아마이드, 하이드롤라이즈드콜라겐, 소듐하이알루로 네이트(800ppm), 아데노신, 소듐디엔에이(100ppm), 하이알 루로닉애씨드(30ppm), 하이드롤라이즈드소듐하이알루로네이 트(30ppm), 하이드록시프로필트라이모늄하이알루로네이트 (30ppm), 포타슘하이알루로네이트(30ppm), 소듐하이알루 로네이트크로스폴리머(30ppm), 소듐아세틸레이티드하이알 루로네이트(1ppm), 시트릭애씨드 * 피디알엔: 소듐디엔에이"
138,에센스/세럼/앰플,피지오겔,[광채 항산화] 피지오겔 사이언수티컬즈 데일리뮨 앰플 세럼 20ml,"정제수, 다이프로필렌글라이콜, 프로판다이올, 아스코빅애씨드, 2,3-부탄다이올, 글리세린, 변성알코올, 판테놀, 글라이코실트레할로오스, 하이드로제네이티드스타치하이드롤리세이트, 1,2-헥산다이올, 솔비톨, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 알란토인, 마데카소사이드, 트레할로오스, 부틸렌글라이콜, 베티버뿌리오일, 덱스트린, 소듐하이알루로네이트, 잇꽃꽃추출물, 카카오씨추출물, 후추열매오일, 생강오일, 홍삼추출물, 영지버섯추출물, 토코페롤, 페룰릭애씨드, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 육계잎오일, 다마스크장미꽃오일, 돌콩오일, 다이소듐이디티에이, 트로메타민"
139,에센스/세럼/앰플,로벡틴,[전문가추천/SNS대란템] 로벡틴 히알루론산 에센스 180ml 리필기획(+리필 120ml),"정제수, 글리세린, 메틸글루세스-20, 펜틸렌글라이콜, 부틸렌글라이콜, 나이아신아마이드, 솔비톨, 아데노신, 카페인, 소듐하이알루로네이트, 알란토인, 판테놀, 알지닌, 하이알루로닉애씨드, 스페인감초뿌리추출물, 마트리카리아꽃추출물, 병풀추출물, 돌콩싹추출물, 파파야열매추출물, 1,2-헥산다이올, 소듐피씨에이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시에틸셀룰로오스, 트레할로오스, 소듐폴리글루타메이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 다이소듐이디티에이"
140,에센스/세럼/앰플,크리니크,[1+1] 크리니크 프레쉬 프레스드 데일리 부스터 위드 퓨어 비타민 C 10% 8.5ml 기획,"정제수, 아스코빅애씨드, 글리세린, 디메치콘, 스쿠알란, 부틸렌글라이콜, 디프로필렌글라이콜, 아세틸글루코사민, 오이추출물, 보리추출물, 블랙멀베리뿌리추출물, 당밀추출물, 호스테일켈프추출물, 황금추출물, 아세틸헥사펩타이드-8, 포도추출물, 갈조추출물, 팔미토일헥사펩타이드-12, 팔미토일트리펩타이드-1, 팔미토일테트라펩타이드-7, 알칼리게네스폴리사카라이드, 무수카페인, 슈크로오스, 유청단백질, 베타인, 살리실릭애씨드, 콩단백질, 소듐하이알루로네이트, 카프릴릴글라이콜, 희첨추출물, 비스-피이지-18메칠에텔디메칠실란, 프로필렌글라이콜디카프레이트, 해바라기씨드케이크, 알릴메타크릴레이트크로스폴리머, 카보머, 글리세릴폴리메타크릴레이트, 트로메타민, 잔탄검, 포타슘소르베이트, 피이지-8, 폴리소르베이트20, 소듐시트레이트, 디소듐이디티에이, 페녹시에탄올 [ILN42692] * 제공된 성분은 동일"
141,에센스/세럼/앰플,셀리맥스,셀리맥스 더 비타 A 레티놀 샷 타이트닝 세럼 30ml,"정제수, 메틸프로판다이올, 글리세린, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 폴리프로필실세스퀴옥세인, C14-22알코올, 글리세릴스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드롤라이즈드해면, 해바라기씨오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 토코페롤, 레티놀(0.1%), 알란토인, 알지닌, 운데케인, 잔탄검, 에틸헥실글리세린, C12-20알킬글루코사이드, 라우릴글루코사이드, 폴리글리세릴-6라우레이트, 아데노신, 트라이데케인, 다이소듐이디티에이, 당근추출물, 미리스틸글루코사이드, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 부틸렌글라이콜, 베타-카로틴, 글루코오스, 트라이펩타이드-1, 팔미토일트라이펩타이드-1, 노나펩타이드-1, 헥사펩타이드-9, 다이펩타이드-2, 카퍼트라이펩타이드-1, 아세틸테트라펩타이드-5, 아세틸헥사펩타이드-8, 팔미토일펜타펩타이드-4"
142,에센스/세럼/앰플,피지오겔,[1월 올영픽] 피지오겔 레드수딩 AI 리페어 에센스 200ml 기획(+로션 50ml),"피지오겔 레드수딩 AI 리페어 크림 정제수, 올리브오일, 글리세린, 펜틸렌글라이콜, 오일팜오일, 식물성오일, 하이드로제네이티드레시틴, 스쿠알란, 베타인, 팔미타마이드엠이에이, 아세타마이드엠이에이, 사코신, 하이드록시에틸셀룰로오스, 카보머, 소듐카보머, 잔탄검, 토코페롤, 다이소듐포스페이트, 소듐포스페이트 피지오겔 레드수딩 AI 리페어 에센스 정제수@글리세린@부틸렌글라이콜@다이프로필렌글라이콜@펜틸렌글라이콜@프로판다이올@알로에베라잎즙@나이아신아마이드@1,2-헥산다이올@베타인@판테놀@폴리글리세릴-10스테아레이트@폴리글리세릴-10올리에이트@트록세루틴@잔탄검@아데노신@아세타마이드엠이에이@시트릭애씨드@소듐시트레이트@트라이소듐이디티에이@트로메타민@사코신@베타-글루칸@팔미타마이드엠이에이@알로에베라잎폴리사카라이드@스쿠알란@카프릴릭/카프릭트라이글리세라이드@세라마이드엔피@하이드로제네이티드레시틴"
143,에센스/세럼/앰플,비노트,[NEW] 비노트 물톡스 부스터 앰플 30ml,"정제수, 글리세린, 메틸프로판다이올, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 자일리틸글루코사이드, 안하이드로자일리톨, 알지닌, 카보머, 자일리톨, 에틸헥실글리세린, 옥틸도데세스-16, 말토덱스트린, 참마뿌리추출물, 소듐하이알루로네이트, 프룩탄, 실버위드추출물, 글라이코실트레할로오스, 폴리쿼터늄-51, 아데노신, 귀리커넬추출물, 아티초크잎추출물, 다이소듐이디티에이, 베타-글루칸, 하이드로제네이티드레시틴, 녹차수, 하이드로제네이티드스타치하이드롤리세이트, 라피노오스, 레시틴, 소듐폴리아크릴레이트, 피브이엠/엠에이코폴리머, 향료, 서양산딸기잎추출물, 바이오사카라이드검-1, 소듐클로라이드, 다이소듐포스페이트, 메티오닐알-클로스트리듐 보툴리눔폴리펩타이드-1헥사펩타이드-40(50ppb), 수크로오스다이스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 포타슘클로라이드, 포타슘포스페이트, 하이드록시프로필사이클로덱스트린, 소듐하이알루로네이트크로스폴리머, 폴리솔베이트20, 강낭콩씨추출물, 아까시나무꽃추출물, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트"
144,에센스/세럼/앰플,아이오페,[1등레티놀] 아이오페 레티놀 슈퍼 바운스 세럼 30ml 기획 (+세럼 10ml+바이오에센스48ml),"정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 락토바실러스발효용해물, C14-22알코올, 시어버터, 팔미틱애씨드, 해바라기씨오일, 스테아릭애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이메틸아이소소바이드, C12-20알킬글루코사이드, 돌콩오일, 카보머, 만니톨, 당근추출물, 글리세릴카프릴레이트, 트로메타민, 다이소듐이디티에이, 코질메틸렌다이옥시신나메이트, 에틸헥실글리세린, 펜틸렌글라이콜, 잔탄검, 마데카소사이드, 하이드록시피나콜론레티노에이트, 솔비탄아이소스테아레이트, 레티놀, 트레할로오스, 베타-카로틴, 토코페롤, 비에이치티, 아라비아고무나무검, 아세틸테트라펩타이드-11, 하이드로제네이티드포스파티딜콜린, 편백잎추출물, 데카펩타이드-4, 소듐올리에이트, 프로필렌글라이콜알지네이트, 벼에스에이치-올리고펩타이드-1 * 레티놀 함량 509 IU/g"
145,에센스/세럼/앰플,유세린,[1월 올영픽/6주모공세럼] 유세린 하이알루론 3X 컨센트레이트 5ml*6,"정제수,글리세린,세테아릴알코올,변성알코올,코코-카프릴레이트/카프레이트,카프릴릭/카프릭트라이글리세라이드,다이카프릴릴카보네이트,프로필헵틸카프릴레이트,소듐하이알루로네이트(0.5075%),페녹시에탄올,향료,카보머,에틸헥실글리세린,소듐하이드록사이드,돌콩배아추출물,글리시레티닉애씨드,소듐스테아로일글루타메이트,토코페롤,소듐클로라이드,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트"
146,에센스/세럼/앰플,조선미녀,[단독/광채보습] 조선미녀 광채프로폴리스세럼 30ml 기획 (+10ml 증정),"정제수, 다이프로필렌글라이콜, 글리세린, 부틸렌글라이콜, 프로폴리스추출물(7.05 %), 나이아신아마이드, 1,2-헥산다이올, 베타인살리실레이트, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 폴리글리세릴-10라우레이트, 잔탄검, 카프릴릴글라이콜, 카보머, 에틸헥실글리세린, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 소듐하이알루로네이트, 울금뿌리추출물, 덱스트린, 카카오추출물, 참산호말추출물, 티트리추출물, 병풀추출물, 메틸프로판다이올, 서양벌노랑이씨추출물, 펜틸렌글라이콜, 옥탄다이올, 호동씨오일, 토코페롤"
147,에센스/세럼/앰플,리터니티,[NEW] 리터니티 율무 스킨클린 모공 앰플 40ml,"정제수, 율무씨수(122,500ppm), 메틸프로판다이올, 나이아신아마이드, 프로판다이올, 글리세린, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 옥틸도데칸올, 판테놀, 에틸헥실글리세린, C12-14알케스-12, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 팔미틱애씨드, 잔탄검, 스테아릭애씨드, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 시트릭애씨드, 글루코오스, 율무씨추출물(10ppm), 하이드록시신나믹애씨드, 루틴"
148,에센스/세럼/앰플,테라로직,[모공탄력]테라로직 레티놀 안티링클3D 모공 앰플 30ml,"정제수,글리세린,부틸렌글라이콜,1,2-헥산다이올,메틸글루세스-20,베타인,판테놀,C12-14알케스-12,트레할로오스,레티닐팔미테이트,,카보머,트로메타민,녹두씨추출물, 에틸헥실글리세린,잔탄검,하이드로제네이티드레시틴,맥아추출물,아데노신, 카프릴릭/카프릭트라이글리세라이드,콜레스테롤,폴리솔베이트 20,레시틴,레티놀,폴리카프로락톤,달맞이꽃추출물,당느릅나무뿌리추출물,대왕송잎추출물, 칡뿌리추출물,세라마이드엔피,소듐마그네슘실리케이트, 비에이치티,귀리가루추출물, 유비퀴논, 소듐하이알루로네이트,락토바실러스발효물,당근추출물,쌀추출물,콩추출물, 퀴노아씨추출물,홍삼추출물, 향료"
149,에센스/세럼/앰플,이니스프리,[수분/보습] 이니스프리 그린티 씨드 히알루론산 수분 세럼 80ml 기획 (+25ml),"정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 사카라이드아이소머레이트, 녹차씨오일, 자일리톨, 세테아릴올리베이트, 하이드로제네이티드레시틴, 부틸렌글라이콜, 솔비탄올리베이트, 락토바실러스발효용해물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 스쿠알란, 판테놀, 알란토인, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 트로메타민, 트라이에틸시트레이트, 에틸헥실글리세린, 캐롭검, 다이소듐이디티에이, 리모넨, 녹차추출물, 다이포타슘글리시리제이트, 레몬껍질오일, 소듐하이알루로네이트, 하이알루로닉애씨드, 덱스트린, 카카오추출물, 3-O-에틸아스코빅애씨드, 소듐시트레이트, 시트릭애씨드, 솔비탄아이소스테아레이트, 마테잎추출물, 글리세릴올리에이트, 시트랄, 소두구씨오일, 토코페롤, 레시틴, 수크로오스, 라우릴글루코사이드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 스피어민트잎오일, 시트로넬라오일, 갈바눔수지오일, 잔탄검, 락틱애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트"
150,에센스/세럼/앰플,풀리,[레이PICK/미백광채] 풀리 레몬 비타 버블 세럼 95ml,"레몬수(65.5%), 프로판다이올, 글리세린, 트라이프 로필렌글라이콜, 레몬껍질수(3.5%), 1,2-헥산다이올, 정제수, 나이아신아마이드(2%), 펜틸렌글라이콜, C12-14알케스-12, 부틸렌글라이콜, 잔탄검, 황련뿌리추출물, 소듐시트레이트, 옥 틸도데세스-16, 하이드록시아세토페논, 시트릭애씨드,에틸 헥실글리세린, 아데노신, 다이소듐이디티에이, 레몬껍질오일 (276ppm), 하이드로제네이티드레시틴, 알바수련꽃추출물, 레몬머틀잎추출물(100ppm), 당느릅나무뿌리추출물, 줄맨 드라미씨추출물,사과추출물, 카프릴릭/카프릭트라이글리세 라이드, 병풀추출물, 무화과추출물, 카멜그라스오일, 세라마 이드엔피, 생강오일, 토코페롤(0.6ppm), 소듐아스코빌포스 페이트(300ppb), 아스코빌테트라이소팔미테이트(300ppb) , 3-O-에틸아스코빅애씨드(300ppb), 글루타티온, 알부틴, 페룰릭애씨드, 알지닌/라이신폴리펩타이드, 리모넨, 시트랄"
151,에센스/세럼/앰플,VT,[2025 어워즈] VT 리들샷100 50ml 어워즈 기획 (+리들샷300스틱파우치 5개+PDRN에센스100 15ml),"[브이티 리들샷 100 ] 정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 1,2-헥산다이올, 에틸헥실팔미테이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 실리카, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 아데노신, 소듐폴리아크릴레이트, 소듐하이알루로네이트, 병풀추출물, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 잔탄검, 프로폴리스추출물, 아시아티코사이드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 글루카신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인 [브이티 피디알엔 에센스 100] 정제수, 아이소프로필미리스테이트, 카프릴릴/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 글리세린, 프로판다이올, 나이아신아마이드, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 피이지-30다이폴리하이드록시스테아레이트, 폴리글리세릴-3다이아이소스테아레이트, 1,2-헥산다이올, 토코페롤, 하이드록시아세토페논, 해바라기씨오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 아데노신, 세라마이드엔피, 바오밥나무씨오일, 다이소듐이디티에이, 하이드로제네이티드레시틴, 알란토인, 스쿠알란, 판테놀, 폴리글루타믹애씨드, 세라마이드엔에스, 세라마이드이오피, 세라마이드이오피, 산약삼추출물, 소듐디엔에이(0.5ppm)"
152,에센스/세럼/앰플,메디큐브,[NEW] 메디큐브 제로 원데이 엑소좀샷 모공앰플 7500 30ml,"정제수, 다이프로필렌글라이콜, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 소듐폴리아크릴레이트, 에틸헥실팔미테이트, 하이드롤라이즈드해면(7,524ppm), C12-14알케스-12, 하이드로제네이티드폴리데센, 에틸헥실글리세린, 아데노신, 카프릴릴/카프릴글루코사이드, 다이소듐이디티에이, 판테놀, 칼슘실리케이트, 락토바실러스세포외소포(50ppm), 능소화꽃추출물, 칡뿌리추출물, 대왕소나무잎추출물, 달맞이꽃꽃추출물, 당느릅나무뿌리추출물, 소듐실리케이트, 베타인살리실레이트, 시트릭애씨드, 글루코노락톤, 우유엑소좀"
153,에센스/세럼/앰플,더마토리,[100ml] 더마토리 히알샷 베리어 B5 앰플 50ml 리필기획(+50ml 리필),"정제수, 글리세레스-26, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세린, 다이에톡시에틸석시네이트, 프로판다이올, 락토바실러스발효물(9,790ppm), 소듐하이알루로네이트(2,400ppm), 판테놀(1,000ppm), 알란토인, 다시마추출물, 한련초잎추출물, 카바카바잎/뿌리/줄기추출물, 병풀추출물, 인삼열매추출물, 하이드로제네이티드레시틴, 하이드록시에틸우레아, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 베타인, 옥틸도데세스-16, 메틸프로판다이올, 잔탄검, 아데노신, 카보머, 프룩토올리고사카라이드, 베타-글루칸, 다이소듐이디티에이, 트로메타민, 폴리쿼터늄-51, 하이드롤라이즈드하이알루로닉애씨드(60000ppb), 스쿠알란, 하이드롤라이즈드소듐하이알루로네이트(10000ppb), 향료, 에틸헥실글리세린"
154,에센스/세럼/앰플,한율,한율 빨간쌀 에센스 150ml(+40ml)기획,"정제수, 글리세린, 부틸렌글라이콜, 만니톨, 나이아신아마이드, 1,2-헥산다이올, 하이드록시프로필스타치포스페이트, 쌀발효여과물, 카보머, 피피지-13-데실테트라데세스-24, 합성왁스, 트로메타민, 식물성스쿠알란, 카프릴릴글라이콜, 에틸헥실글리세린,아데노신, 하이드로제네이티드레시틴, 향료, 판테놀, 폴리글리세릴-10스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 세라마이드엔피, 콜레스테롤, 스테아릭애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 팔미틱애씨드, 토코페롤"
155,에센스/세럼/앰플,바이오던스,바이오던스 스킨 글로우 바이탈 앰플 30ml,"정제수, 다이프로필렌글라이콜, 프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 부틸렌글라이콜, 베타인, 글리세레스-26, 비피다발효용해물, 락토바실러스발효용해물, 락토코쿠스발효용해물, 하이드록시아세토페논, 카보머, 글리세레스-25피씨에이아이소스테아레이트, 트로메타민, 잔탄검, 카라기난, 아데노신, 다이소듐이디티에이, 암모늄폴리아크릴로일다이메틸타우레이트, 서양배추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 다마스크장미꽃수, 소듐하이알루로네이트, 서양송악잎/줄기추출물, 카프릴릭/카프릭트라이글리세라이드, 비치스트로베리추출물, 아니스열매추출물, 하이드로제네이티드레시틴, 시어버터, 세라마이드엔피, 콜라겐추출물, 하이드롤라이즈드엘라스틴, 베타-글루칸, 콜레스테롤, 세라마이드에이피, 세라마이드엔에스, 세라마이드에이에스, 유칼립투스잎추출물, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 피토스핑고신, 세라마이드이오피"
156,에센스/세럼/앰플,오어스,[총120ml 대용량 / 히알코팅] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획(+15ml),"정제수, 부틸렌글라이콜, 프로판다이올, 다이프로필렌글라이콜, 글리세린, 글리세레스-26, 1,2-헥산다이올, 판테놀, 카보머, 트로메타민, 알란토인, 폴리글리세릴-10라우레이트, 병풀잎추출물(800ppm), 소듐하이알루로네이트(500ppm), 에틸헥실글리세린, 아데노신, 병풀추출물(300ppm), 다이소듐이디티에이, 다이포타슘글리시리제이트, 베타인, 하이드롤라이즈드하이알루로닉애씨드(22ppm), 소듐하이알루로네이트크로스폴리머(21ppm), 포타슘하이알루로네이트(21ppm), 하이드록시프로필트라이모늄하이알루로네이트(21ppm), 하이드롤라이즈드소듐하이알루로네이트(21ppm), 하이알루로닉애씨드(21ppm), 구아바잎추출물, 마데카소사이드(11ppm), 제주조릿대추출물, 폴리글루타믹애씨드, 아시아티코사이드(4.1ppm), 마데카식애씨드(3.4ppm), 보검선인장줄기추출물, 아시아틱애씨드(2.5ppm), 펜틸렌글라이콜, 스쿠알란, 소듐아세틸레이티드하이알루로네이트(0.7ppm), 서양민들레꽃/잎/줄기추출물, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴"
157,에센스/세럼/앰플,라로슈포제,라로슈포제 멜라B3 세럼 30ml,'정제수 다이메티콘 나이아신아마이드 글리세린 프로필렌글라이콜 폴리실리콘-11 실리카 비스-피이지/피피지-16/16피이지/피피지-16/16다이메티콘 레인보우랙추출물 2-머캅토니코티노일글라이신 피이지-20메틸글루코오스세스퀴스테아레이트 소듐하이알루로네이트 소듐하이드록사이드 소듐티오설페이트 카르노신 폴록사머338 암모늄폴리아크릴로일다이메틸타우레이트 다이포타슘글리시리제이트 카프릴릭/카프릭트라이글리세라이드 카프릴로일살리실릭애씨드 카프릴릴글라이콜 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 잔탄검 펜틸렌글라이콜 옥틸도데칸올 레티닐팔미테이트 토코페롤 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트 페녹시에탄올 적색227호 향료
158,에센스/세럼/앰플,더마팩토리,더마팩토리 PDRN 4% 앰플 30ml,"정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 프로판다이올, 소듐디엔에이, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 판테놀, C12-14알케스-12, 잔탄검, 하이드롤라이즈드밀단백질, 향료, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 수용성프로테오글리칸"
159,에센스/세럼/앰플,비플레인,[트러블케어/리필기획] 비플레인 시카테롤 앰플 30ml 리필기획 (+리필 31ml),"정제수, 부틸렌글라이콜, 프로판다이올, 글리세레스-26, 병풀추출물(3.5%), 메틸프로판다이올, 글리세린, 폴리글리세린-3, 사카라이드하이드롤리세이트, 1,2-헥산다이올, 판테놀, 자일리틸글루코사이드, 알란토인, 트로메타민, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 안하이드로자일리톨, 자일리톨, 소듐폴리아크릴레이트, 글루코오스, 다이카프릴릴카보네이트, 펜틸렌글라이콜, 베타-글루칸, 소듐하이알루로네이트, 베타-시토스테롤, 마데카소사이드, 카프릴로일살리실릭애씨드, 하이드로제네이티드레시틴, 백미꽃추출물, 하이알루로닉애씨드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드"
160,에센스/세럼/앰플,믹순,[엄지훈PICK/화잘먹쫀광세럼] 믹순 히알레배 포어 버블 세럼 70ml,"정제수, 1,2-헥산다이올, 나이아신아마이드, 프로판다이올, 트레할로오스, 판테놀, 폴리글루타믹애씨드, 코코-글루코사이드, 알란토인, 버지니아풍년화수, 소듐시트레이트, 에틸헥실글리세린, 다이포타슘글리시리제이트, 아데노신, 글리세린, 시트릭애씨드, 부틸렌글라이콜, 소듐파이테이트, 하이드록시에틸셀룰로오스, 바실러스발효물, 병풀캘러스세포외소포, 풀루란, 소듐하이알루로네이트(1,000ppb), 메틸프로판다이올, 폴리글리세릴-4카프레이트, 글라이신, 글루코노락톤, 카프릴로일살리실릭애씨드, 트로메타민, 글루타믹애씨드, 알지닌, 벤질글라이콜, 세틸에틸헥사노에이트, 소듐하이알루로네이트크로스폴리머(1ppb), 세테아릴올리베이트, 솔비탄올리베이트"
161,에센스/세럼/앰플,웰라쥬,[화해1위/트러블] 웰라쥬 리얼 시카 카밍 95 트러블 앰플 50ml,"정제수, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 다이프로필렌글라이콜, 글리세린, 다이메틸설폰, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 알란토인, 바이오사카라이드검-1, 다이소듐이디티에이, 에틸헥실글리세린, 글루코노락톤, 락토바실러스발효물, 레시틴, 마데카소사이드, 판테놀, 펜틸렌글라이콜, 폴리글리세릴-10라우레이트, 폴리글리세릴-5폴리리시놀리에이트, 프로판다이올, 살리실릭애씨드, 소듐폴리아크릴로일다이메틸타우레이트, 소듐스테아로일글루타메이트"
