product_id,category,brand,product_name,ingredients,product_rating,canonical_name
E081,에센스/세럼/앰플,유세린,[1월 올영픽/리뉴얼] 유세린 하이알루론 부스팅 에센스 100ml,"정제수, 부틸렌글라이콜, 변성알코올, 글리세린, 글리세릴글루코사이드, 판테놀, 피이지-40하이드로제네이티드캐스터오일, 카르니틴, 페녹시에탄올, 1,2-헥산다이올, 하이드록시아세토페논, 향료, 해바라기씨오일, 토코페롤, 소듐하이알루로네이트(0.12%), 가르시니아열매추출물, 엑토인, 3-O-에틸아스코빅애씨드, 아이소부틸아미도티아졸릴레조시놀, 트라이소듐에틸렌다이아민다이석시네이트, 시트릭애씨드, 소듐시트레이트",4.9,유세린 하이알루론 부스팅 에센스
E082,에센스/세럼/앰플,닥터자르트,[한정기획/강력진정세럼] 닥터자르트 시카페어 인텐시브 수딩 리페어 세럼 30ml 1+1 기획,"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 메틸글루세스-20, 에톡시다이글라이콜, 베타인, 알란토인, 옥틸도데칸올, 에틸헥실글리세린, 아시아티코사이드, 마데카식애씨드, 글라이코리피드, 아시아틱애씨드, 폴리글리세릴-4올리에이트, 병풀잎추출물, 소듐스테아로일글루타메이트, 팔미토일트라이펩타이드-8, 1,2-헥산다이올, 아이소펜틸다이올, 카보머, 잔탄검, 트로메타민, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, C12-13알케스-9, 소듐서팩틴, 덱스트란, 황색4호 (CI 19140), 청색1호 (CI 42090)",4.8,닥터자르트 시카페어 인텐시브 수딩 리페어 세럼
E083,에센스/세럼/앰플,라로슈포제,라로슈포제 시카플라스트 리페어 에센스 30ml 기획 (+시카밤3ml*2ea),"[시카에센스 30ml] 정제수 비피다발효용해물 판테놀 다이메티콘 베타인 글리세린 부틸렌글라이콜 펜틸렌글라이콜 아이소프로필미리스테이트 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린 소듐하이드록사이드 만노오스 메틸다이하이드로자스모네이트 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 페녹시에탄올 하이드로제네이티드레시틴 알파-글루칸올리고사카라이드 카프릴릴글라이콜 폴리솔베이트20 마데카소사이드 스핑고모나스발효추출물 시트릭애씨드 야콘뿌리즙 소듐메틸스테아로일타우레이트 아세틸다이펩타이드-1세틸에스터 소듐벤조에이트 말토덱스트린 징크글루코네이트 망가니즈글루코네이트 소듐하이알루로네이트 엑토인 단삼뿌리추출물 살리실로일피토스핑고신 락토바실러스 트라이소듐에틸렌다이아민다이석시네이트 비사보롤 [시카밤3ml] 정제수, 하이드로제네이티드폴리아이소부텐, 다이메티콘, 글리세린, 시어버터, 판테놀, 옥수수전분, 프로판다이올, 부틸렌글라이콜, 세틸피이지/피피지-10/1다이메티콘, 트라이하이드록시스테아린, 병풀잎추출물, 야콘뿌리즙, 징크글루코네이트, 마데카소사이드, 망가니즈글루코네이트, 알파-글루칸올리고사카라이드, 실리카, 알루미늄하이드록사이드, 마그네슘설페이트, 만노오스, 카프릴로일글라이신, 카프릴릴글라이콜, 비트레오스실라발효물, 시트릭애씨드, 트라이소듐에틸렌다이아민다이석시네이트, 락토바실러스, 아세틸레이티드글라이콜스테아레이트, 말토덱스트린, 폴리글리세릴-4아이소스테아레이트, 토코페롤, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 티타늄디옥사이드",4.7,라로슈포제 시카플라스트 리페어 에센스
E084,에센스/세럼/앰플,이니스프리,[화잘먹/속보습] 이니스프리 그린티 밀크 에센스 160ml 기획(+25ml),"정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 하이드로제네이티드쌀겨오일, 베타인, 1,2-헥산다이올, 만니톨, 폴리글리세린-3, 피피지-13-데실테트라데세스-24, 하이드로제네이티드레시틴, 펜틸렌글라이콜, 글리세릴카프릴레이트, 잔탄검, 카보머, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 소듐스테아로일글루타메이트, 트로메타민, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐메타포스페이트, 나이아신아마이드, 폴리글리세릴-10스테아레이트, 솔비탄아이소스테아레이트, 하이알루로닉애씨드, 세라마이드엔피, 피토스테롤, 녹차씨오일, 토코페롤, 소듐하이알루로네이트, 녹차추출물, 카프릴릴글라이콜, 프로필렌글라이콜, 글리세릴올리에이트, 레시틴, 라우릴글루코사이드, 하이드롤라이즈드하이알루로닉애씨드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 소듐하이알루로네이트크로스폴리머, 소듐트라이메타포스페이트, 소듐아세틸레이티드하이알루로네이트, 아세틸테트라펩타이드-2",4.9,이니스프리 그린티 밀크 에센스
E085,에센스/세럼/앰플,메디힐,[단독기획] 메디힐 티트리 진정 수분 앰플 50ml+23ml 증정 기획,"티트리잎수(874,835 ppm), 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 프로판다이올, 메틸프로판다이올, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 카카오씨추출물, 티트리잎오일(10 ppm), 티트리잎추출물(0.1 ppm), 티트리추출물(0.1 ppm), 하이드로제네이티드레시틴, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이에톡시에틸석시네이트, 에틸헥실글리세린, 다이소듐이디티에이, 트로메타민, 정제수, 덱스트린, 4-터피네올, 토코페롤, 락토바실러스발효물",4.8,메디힐 티트리 진정 수분 앰플
E086,에센스/세럼/앰플,메디필,[수분광] 메디필 히알루론산 레이어 물톡스 앰플 더블 기획 30ml+30ml,"정제수, 프로판다이올, 글리세린, 다이프로필렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 다시마추출물, 한련초잎추출물, 병풀뿌리추출물, 에난티아 클로란타껍질추출물, 지모뿌리추출물, 소듐하이알루로네이트(500.1 ppm), 하이드로제네이티드레시틴, 알란토인, 카보머, 엑토인, 판테놀, 아데노신, 다이소듐이디티에이, 프룩토올리고사카라이드, 자일리톨, 부틸렌글라이콜, 베타-글루칸, 자일리틸글루코사이드, 하이드롤라이즈드하이알루로닉애씨드(30 ppm), 안하이드로자일리톨, 콜라겐, 류코노스톡/무발효여과물, 수크로오스팔미테이트, 스쿠알란, 폴리글루타믹애씨드, 글리세릴리놀리에이트, 하이드로제네이티드폴리아이소부텐, 글리세릴글루코사이드, 토코페롤, 올레아놀릭애씨드, 세라마이드엔피, 글라이신, 글루타믹애씨드, 알지닌, 하이드록시프로필사이클로덱스트린, 카프릴릭/카프릭트라이글리세라이드, 수크로오스다이스테아레이트, 피토스핑고신, 에틸헥실글리세린, 쌀겨오일, 해바라기씨오일, 트로메타민",4.9,메디필 히알루론산 레이어 물톡스 앰플 더블
E087,에센스/세럼/앰플,파넬,[1등 진정세럼] 파넬 시카마누 92세럼 더블기획(30ml+30ml),"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 카보머, 트로메타민, 폴리글리세릴-10라우레이트, 프로판다이올, 인도멀구슬나무잎추출물, 병풀추출물(744ppm), 카카오씨추출물, 에틸헥실글리세린, 불가리스쑥오일, 인도멀구슬나무꽃추출물, 덱스트린, 다이소듐이디티에이, 소듐폴리아크릴레이트, 펜틸렌글라이콜, 황련뿌리추출물, 락토바실러스발효물, 마누카잎추출물(20ppm), 마데카소사이드(20ppm), 데실글루코사이드, 카프릴릴글라이콜, 꿀추출물(900ppb), 메도우폼씨오일, 카프릴릭/카프릭트라이글리세라이드, 올리브오일, 하이드로제네이티드레시틴, 세라마이드엔피, 피토스핑고신, 멜라토닌",4.8,파넬 시카마누 92세럼 더블
E088,에센스/세럼/앰플,나인위시스,[밀착수분핏 화잘먹앰플/총100ml] 나인위시스 하이드라 수분 앰플 나노 플러스 50ml 리필 기획 (+50ml 리필),"코코넛워터, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 정제수, 베타인, 카보머, 알지닌, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 에틸헥실글리세린, 드럼스틱씨추출물, 다이소듐이디티에이, 다이포타슘글리시리제이트, 풀루란, 프룩토올리고사카라이드, 소듐하이알루로네이트, 베타-글루칸, 말토덱스트린, 하이드롤라이즈드소듐하이알루로네이트, 매스틱검, 글리세릴글루코사이드, 글라이신, 글루타믹애씨드, 류신, 메티오닌, 발린, 세린, 아스파틱애씨드, 아이소류신, 알라닌, 오르니틴, 타우린, 페닐알라닌, 프롤린, 히스티딘, 병풀추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 락토바실러스발효물, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트",4.9,나인위시스 하이드라 수분 앰플 나노 플러스
E090,에센스/세럼/앰플,에스트라,에스트라 아토베리어365 하이드로 에센스 200ml (AD),"정제수, 부틸렌글라이콜, 글리세린, 스쿠알란, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카보머, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 낫토검, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 피씨에이, 락틱애씨드, 글루코오스, 글라이신, 우레아, 소듐글리세로포스페이트, 세린, 글루타믹애씨드, 토코페롤, 아크릴레이트/암모늄메타크릴레이트코폴리머, 포타슘마그네슘아스파테이트, 아스파틱애씨드, 류신, 소듐클로라이드, 알라닌, 라이신, 알지닌, 칼슘글루코네이트, 마그네슘글루코네이트, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 시트릭애씨드, 콜레스테롤, 히스티딘, 실리카, 아세틸글루코사민, 크레아틴, 우릭애씨드, 시스테인, 메티오닌",4.8,에스트라 아토베리어365 하이드로 에센스
E091,에센스/세럼/앰플,에스트라,에스트라 리제덤365 모공탄력 캡슐세럼 30ml,"정제수, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 다이메티콘, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리메틸메타크릴레이트, 카보머, 티몰트라이메톡시신나메이트, 소듐하이알루로네이트, 잔탄검, 글리세릴카프릴레이트, 소듐스테아로일글루타메이트, 소듐폴리아크릴로일다이메틸타우레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 트로메타민, 콜레스테롤, 덱스트린, 카카오추출물, 실리카, 올레아놀릭애씨드, 3-O-에틸아스코빅애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 토코페롤, 하이드로제네이티드레시틴",4.8,에스트라 리제덤365 모공탄력 캡슐세럼
E092,에센스/세럼/앰플,메디힐,[1+1] 메디힐 콜라겐 탄력 볼륨 세럼 40+40mL 기획,"정제수, 스쿠알란, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 다이펜타에리스리틸헥사C5-9애씨드에스터, 하이드롤라이즈드익스텐신, 퀸즈랜드넛오일, 하이드로제네이티드레시틴, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 잔탄검, 소듐다이라우미도글루타미드라이신, 알란토인, 에틸헥실글리세린, 아데노신, 메틸프로판다이올, 폴리글리세릴-10올리에이트, 소듐파이테이트, 인도멀구슬나무꽃추출물, 시트로넬올, 홀리바질잎추출물, 덱스트린, 인도멀구슬나무잎추출물, 펜틸렌글라이콜, 소듐하이알루로네이트, 카카오추출물, 센티드제라늄꽃오일, 라벤더오일, 세라마이드엔피, 리날룰, 울금뿌리추출물, 모란뿌리추출물, 참산호말추출물, 제라니올, 글리세릴스테아레이트시트레이트, 베타-글루칸, 레티놀, 팔미토일트라이펩타이드-5, 글루코실루틴, 토코페롤, 베헤닉애씨드, 콜레스테롤, 피토스핑고신",4.8,메디힐 콜라겐 탄력 볼륨 세럼 40
E093,에센스/세럼/앰플,VT,[모공케어] VT 리들샷 700 에센스 30ml,"정제수, 글리세린, 프로판다이올, 메틸프로판다이올, 카프릴릭/카프릭트라이글 리세라이드, 부틸렌글라이콜, 펜타에리스리틸테트라에틸헥사노에이트, 세틸에 틸헥사노에이트, 글리세레스-26, 시어버터, 마카다미아씨오일, 나이아신아마이 드, 실리카, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세테아릴알코올, 스테아릭애씨드, 1,2-헥산다이올, C12-16알코올, 소듐아크릴레이트/소듐아크릴 로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 하이드로제네이티드레시틴, 팔미틱애씨드, 알지닌, 세테아릴글루코사이드, 카보머, 에틸헥실글리세린, 카프 릴릴글라이콜, 병풀추출물, 아데노신, 카프릴릴/카프릴글루코사이드, 솔비탄올 리에이트, 토코페릴아세테이트, 다이소듐이디티에이, 소듐하이알루로네이트, 아 크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글루코오스, 프로폴리스추출 물, 아시아티코사이드, 하이드롤라이즈드엘라스틴, 마데카소사이드, 마데카식애 씨드, 아시아틱애씨드, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 세 라마이드엔피, 히스티딘, 메티오닌, 시스테인, 글라이코스핑고리피드",4.8,VT 리들샷 700 에센스
E094,에센스/세럼/앰플,코스알엑스,[NCT마크 PICK] 코스알엑스 어드밴스드 비타민C 세럼 20g 기획 (+선세럼 15ml),"본품 : 정제수, 아스코빅애씨드(23%), 부틸렌글라이콜, 다이메티콘, 판테놀, 3-O-에틸아스코빅애씨드, 스쿠알란, 소듐하이드록사이드, 카페인, 소듐하이알루로네이트, 소듐메타포스페이트, 아데노신, 아세틸글루코사민, 치자추출물, 알란토인, 덱스트린, 토코트라이엔올, 토코페롤, 오일팜오일, 알지닌, 나이아신아마이드, 펜틸렌글라이콜, 글루타티온, 해바라기씨오일, 메틸트라이메티콘, 잇꽃씨오일, 동백나무씨오일, 당근추출물, 스페인감초뿌리추출물, 베타-카로틴 증정 : 알로에베라잎수, 다이에틸헥실석시네이트, 프로판다이올, 정제수, 드로메트리졸트리실록산, 에칠헥실트리아존, 나이아신아마이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 테레프탈릴리덴디캠퍼설포닉애씨드, 1,2-헥산다이올, 베헤닐알코올, 메틸트라이메티콘, 소듐폴리아크릴로일다이메틸타우레이트, 버지니아풍년화잎수, 트로메타민, 폴리아크릴레이트크로스폴리머-6, 아라키딜알코올, 카프릴릴글라이콜, 에틸헥실글리세린, 아라키딜글루코사이드, 소듐메타포스페이트, 아데노신, 토코페롤, 소듐하이알루로네이트, 알란토인, 시트릭애씨드, 소듐벤조에이트, 포타슘솔베이트 증정: 알로에베라잎수, 다이에틸헥실석시네이트, 프로판다이올, 정제수, 드로메트리졸트리실록산, 에칠헥실트리아존, 나이아신아마이드, 디에칠아미노하이드록시벤조일헥실벤조에이트, 테레프탈릴리덴디캠퍼설포닉애씨드, 1,2-헥산다이올, 베헤닐알코올, 메틸트라이메티콘, 소듐폴리아크릴로일다이메틸타우레이트, 버지니아풍년화잎수, 트로메타민, 폴리아크릴레이트크로스폴리머-6, 아라키딜알코올, 카프릴릴글라이콜, 에틸헥실글리세린, 아라키딜글루코사이드, 소듐메타포스페이트, 아데노신, 토코페롤, 소듐하이알루로네이트, 알란토인, 시트릭애씨드, 소듐벤조에이트, 포타슘솔베이트",4.9,코스알엑스 어드밴스드 비타민C 세럼
E095,에센스/세럼/앰플,아렌시아,[잡티세럼] 아렌시아 젤리 세럼 홀리 히솝 30 50g 2종 (+20g or +스파츌라 팩브러쉬),"정제수, 부틸렌글라이콜, 프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 메틸프로판다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 덱스트린, 에틸헥실글리세린, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아데노신, 피브이엠/엠에이코폴리머, 치자추출물, 소듐하이알루로네이트, 히솝추출물, 3-O-에틸아스코빅애씨드, 소듐아스코빌포스페이트, 아스코빅애씨드, 아스코빌글루코사이드, 토코페롤, 판테놀, 피리독신, 아마씨추출물, 쌀추출물, 하이드로제네이티드레시틴, 세라마이드엔피, 글라이코스핑고리피드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트",4.7,아렌시아 젤리 세럼 홀리 히솝 30
E096,에센스/세럼/앰플,라운드랩,[더블기획] 라운드랩 소나무 진정 시카 앰플 30ml+30ml,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세레스-26, 글리세린, 소나무잎추출물(10,022ppm), 1,2-헥산다이올, 프로판다이올, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 에틸헥실글리세린, 병풀추출물 (111.22ppm), 인도멀구슬나무잎추출물, 황련뿌리추출물, 인도멀구슬나무꽃추출물, 하이드록시아세토페논, 글라이코프로테인 (2.0044ppm), 소듐시트레이트, 카프릴로일살리실릭애씨드, 아시아티코사이드 (0.1002ppm), 아시아틱애씨드 (0.1002ppm), 마데카소사이드 (0.1002ppm), 마데카식애씨드 (0.1002ppm), 다이소듐이디티에이, 잔탄검, 카보머, 트로메타민, 시트릭애씨드",4.8,라운드랩 소나무 진정 시카 앰플
E097,에센스/세럼/앰플,코스알엑스,[NCT마크 PICK/흔적케어] 코스알엑스 더 알파 - 알부틴 세럼 50ml (펩타이드세럼 30ml증정),"정제수, 프로판다이올, 글리세린, 나이아신아마이드, 트라넥사믹애씨드, 아세틸글루코사민, 알파-알부틴(2%), 1,2-헥산다이올, 다이메티콘, 다이메틸아이소소바이드, 다이에톡시에틸석시네이트, 부틸렌글라이콜, 시트릭애씨드, 에탄올, 소듐폴리아크릴로일다이메틸타우레이트, 하이드로제네이티드레시틴, 잔탄검, 소듐메타바이설파이트, 다이소듐이디티에이, 에틸헥실글리세린, 덱스트린, 카카오추출물, 소듐시트레이트, 마데카소사이드, 소듐메틸스테아로일타우레이트, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 페룰릭애씨드, 스페인감초뿌리추출물, 판테놀, 알지닌, 메틸트라이메티콘, 알란토인, 글루타티온, 소듐아세틸레이티드하이알루로네이트",4.8,코스알엑스 더 알파 알부틴 세럼
E098,에센스/세럼/앰플,아누아,[화해1위] 아누아 피디알엔 히알루론산 캡슐 100 세럼 1ml*10ea,"하이드롤라이즈드하이알루로닉애씨드(29,049ppm), 나이아신아마이드, 하이드롤라이즈드콜라겐, 소듐하이알루로 네이트(800ppm), 아데노신, 소듐디엔에이(100ppm), 하이알 루로닉애씨드(30ppm), 하이드롤라이즈드소듐하이알루로네이 트(30ppm), 하이드록시프로필트라이모늄하이알루로네이트 (30ppm), 포타슘하이알루로네이트(30ppm), 소듐하이알루 로네이트크로스폴리머(30ppm), 소듐아세틸레이티드하이알 루로네이트(1ppm), 시트릭애씨드 * 피디알엔: 소듐디엔에이",4.8,아누아 피디알엔 히알루론산 캡슐 100 세럼 10ea
E099,에센스/세럼/앰플,로벡틴,[전문가추천/SNS대란템] 로벡틴 히알루론산 에센스 180ml 리필기획(+리필 120ml),"정제수, 글리세린, 메틸글루세스-20, 펜틸렌글라이콜, 부틸렌글라이콜, 나이아신아마이드, 솔비톨, 아데노신, 카페인, 소듐하이알루로네이트, 알란토인, 판테놀, 알지닌, 하이알루로닉애씨드, 스페인감초뿌리추출물, 마트리카리아꽃추출물, 병풀추출물, 돌콩싹추출물, 파파야열매추출물, 1,2-헥산다이올, 소듐피씨에이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시에틸셀룰로오스, 트레할로오스, 소듐폴리글루타메이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 다이소듐이디티에이",4.7,로벡틴 히알루론산 에센스
E100,에센스/세럼/앰플,피지오겔,[1월 올영픽] 피지오겔 레드수딩 AI 리페어 에센스 200ml 기획(+로션 50ml),"피지오겔 레드수딩 AI 리페어 크림 정제수, 올리브오일, 글리세린, 펜틸렌글라이콜, 오일팜오일, 식물성오일, 하이드로제네이티드레시틴, 스쿠알란, 베타인, 팔미타마이드엠이에이, 아세타마이드엠이에이, 사코신, 하이드록시에틸셀룰로오스, 카보머, 소듐카보머, 잔탄검, 토코페롤, 다이소듐포스페이트, 소듐포스페이트 피지오겔 레드수딩 AI 리페어 에센스 정제수@글리세린@부틸렌글라이콜@다이프로필렌글라이콜@펜틸렌글라이콜@프로판다이올@알로에베라잎즙@나이아신아마이드@1,2-헥산다이올@베타인@판테놀@폴리글리세릴-10스테아레이트@폴리글리세릴-10올리에이트@트록세루틴@잔탄검@아데노신@아세타마이드엠이에이@시트릭애씨드@소듐시트레이트@트라이소듐이디티에이@트로메타민@사코신@베타-글루칸@팔미타마이드엠이에이@알로에베라잎폴리사카라이드@스쿠알란@카프릴릭/카프릭트라이글리세라이드@세라마이드엔피@하이드로제네이티드레시틴",4.9,피지오겔 레드수딩 AI 리페어 에센스
E102,에센스/세럼/앰플,조선미녀,[단독/광채보습] 조선미녀 광채프로폴리스세럼 30ml 기획 (+10ml 증정),"정제수, 다이프로필렌글라이콜, 글리세린, 부틸렌글라이콜, 프로폴리스추출물(7.05 %), 나이아신아마이드, 1,2-헥산다이올, 베타인살리실레이트, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 폴리글리세릴-10라우레이트, 잔탄검, 카프릴릴글라이콜, 카보머, 에틸헥실글리세린, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 소듐하이알루로네이트, 울금뿌리추출물, 덱스트린, 카카오추출물, 참산호말추출물, 티트리추출물, 병풀추출물, 메틸프로판다이올, 서양벌노랑이씨추출물, 펜틸렌글라이콜, 옥탄다이올, 호동씨오일, 토코페롤",4.9,조선미녀 광채프로폴리스세럼
E103,에센스/세럼/앰플,이니스프리,[수분/보습] 이니스프리 그린티 씨드 히알루론산 수분 세럼 80ml 기획 (+25ml),"정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 사카라이드아이소머레이트, 녹차씨오일, 자일리톨, 세테아릴올리베이트, 하이드로제네이티드레시틴, 부틸렌글라이콜, 솔비탄올리베이트, 락토바실러스발효용해물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 스쿠알란, 판테놀, 알란토인, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 트로메타민, 트라이에틸시트레이트, 에틸헥실글리세린, 캐롭검, 다이소듐이디티에이, 리모넨, 녹차추출물, 다이포타슘글리시리제이트, 레몬껍질오일, 소듐하이알루로네이트, 하이알루로닉애씨드, 덱스트린, 카카오추출물, 3-O-에틸아스코빅애씨드, 소듐시트레이트, 시트릭애씨드, 솔비탄아이소스테아레이트, 마테잎추출물, 글리세릴올리에이트, 시트랄, 소두구씨오일, 토코페롤, 레시틴, 수크로오스, 라우릴글루코사이드, 폴리글리세릴-6라우레이트, 미리스틸글루코사이드, 스피어민트잎오일, 시트로넬라오일, 갈바눔수지오일, 잔탄검, 락틱애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트",4.8,이니스프리 그린티 씨드 히알루론산 수분 세럼
E104,에센스/세럼/앰플,VT,[2025 어워즈] VT 리들샷100 50ml 어워즈 기획 (+리들샷300스틱파우치 5개+PDRN에센스100 15ml),"[브이티 리들샷 100 ] 정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 1,2-헥산다이올, 에틸헥실팔미테이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 실리카, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 아데노신, 소듐폴리아크릴레이트, 소듐하이알루로네이트, 병풀추출물, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 잔탄검, 프로폴리스추출물, 아시아티코사이드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 글루카신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인 [브이티 피디알엔 에센스 100] 정제수, 아이소프로필미리스테이트, 카프릴릴/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 글리세린, 프로판다이올, 나이아신아마이드, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 피이지-30다이폴리하이드록시스테아레이트, 폴리글리세릴-3다이아이소스테아레이트, 1,2-헥산다이올, 토코페롤, 하이드록시아세토페논, 해바라기씨오일, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 아데노신, 세라마이드엔피, 바오밥나무씨오일, 다이소듐이디티에이, 하이드로제네이티드레시틴, 알란토인, 스쿠알란, 판테놀, 폴리글루타믹애씨드, 세라마이드엔에스, 세라마이드이오피, 세라마이드이오피, 산약삼추출물, 소듐디엔에이(0.5ppm)",4.8,VT 리들샷100
E105,에센스/세럼/앰플,한율,한율 빨간쌀 에센스 150ml(+40ml)기획,"정제수, 글리세린, 부틸렌글라이콜, 만니톨, 나이아신아마이드, 1,2-헥산다이올, 하이드록시프로필스타치포스페이트, 쌀발효여과물, 카보머, 피피지-13-데실테트라데세스-24, 합성왁스, 트로메타민, 식물성스쿠알란, 카프릴릴글라이콜, 에틸헥실글리세린,아데노신, 하이드로제네이티드레시틴, 향료, 판테놀, 폴리글리세릴-10스테아레이트, 다이소듐이디티에이, 락토바실러스발효물, 세라마이드엔피, 콜레스테롤, 스테아릭애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 팔미틱애씨드, 토코페롤",4.9,한율 빨간쌀 에센스
E106,에센스/세럼/앰플,더마팩토리,더마팩토리 PDRN 4% 앰플 30ml,"정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 프로판다이올, 소듐디엔에이, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 베타인, 판테놀, C12-14알케스-12, 잔탄검, 하이드롤라이즈드밀단백질, 향료, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 수용성프로테오글리칸",4.8,더마팩토리 PDRN 4 앰플
